no,가격(만원)
11769,7991.296666666666
11770,1231.7372857142857
11771,1205.6991904761903
11772,675.2300000000001
11773,813.807
11774,414.0628571428572
11775,868.1800000000002
11776,2093.5741738816737
11777,668.16
11778,385.20333333333326
11779,478.705
11780,811.829
11781,1133.45
11782,1663.026
11783,890.0620000000001
11784,3022.2
11785,1860.6316666666667
11786,987.2775396825396
11787,891.1550000000002
11788,1176.2085714285715
11789,2643.587876345877
11790,921.3242829392829
11791,2189.0793809523807
11792,914.7380714285715
11793,307.62
11794,2320.6533333333336
11795,3249.8059999999996
11796,2933.6285714285714
11797,3352.6480952380953
11798,3037.5809365079367
11799,1278.95
11800,534.238
11801,584.6673694083693
11802,2062.4
11803,2095.61
11804,1205.6991904761903
11805,1168.2666666666667
11806,1296.7246666666667
11807,454.685
11808,962.8457142857144
11809,2061.5333333333333
11810,3488.911111111111
11811,2006.753333333333
11812,8338.4
11813,3576.1995238095233
11814,537.2466666666667
11815,798.2595714285713
11816,2364.0
11817,2084.666
11818,554.9466666666666
11819,766.4600252377707
11820,724.6454112554112
11821,575.7766666666666
11822,1408.6178571428568
11823,2140.616666666667
11824,1964.1133333333335
11825,1884.4433333333334
11826,538.9633333333334
11827,503.86
11828,1060.8764761904763
11829,1751.88
11830,1462.9914285714285
11831,3668.021333333333
11832,1674.86
11833,989.5966666666666
11834,2223.14
11835,942.1333333333334
11836,1168.000476190476
11837,7860.2
11838,1537.271904761905
11839,9475.466666666667
11840,1105.2748888888889
11841,578.1533333333334
11842,426.07533333333333
11843,1161.3226666666667
11844,747.53
11845,1717.7144444444443
11846,1708.2066666666665
11847,1100.7466666666667
11848,1491.772875901876
11849,460.9199893089367
11850,1048.2870666033311
11851,2147.911155449813
11852,3472.610714285714
11853,2246.8866666666663
11854,909.3666666666666
11855,1778.2623520923526
11856,2378.7
11857,508.36000000000007
11858,3172.1059999999998
11859,1376.7466666666667
11860,745.87
11861,593.78
11862,4593.239756077256
11863,2126.8593333333333
11864,1305.5639999999999
11865,469.91
11866,681.5
11867,2663.4722222222226
11868,691.2
11869,1284.96
11870,1024.4466666666665
11871,2037.9633333333334
11872,6727.122857142858
11873,1440.578
11874,1192.2563492063491
11875,603.3452775002777
11876,710.8366666666666
11877,1294.36
11878,363.6515238095238
11879,1220.3415151515153
11880,1721.06
11881,3444.1088623238907
11882,333.286
11883,1651.7966666666666
11884,2149.2550216450218
11885,927.3298196248196
11886,562.5414285714286
11887,791.8012222222221
11888,5804.4245158730155
11889,953.2
11890,1226.7066666666667
11891,1694.0361904761903
11892,922.2545396825396
11893,1144.5247619047618
11894,483.64
11895,2016.0893333333331
11896,685.7933333333334
11897,1049.3366666666668
11898,1213.8411688311687
11899,219.52
11900,3699.6731883394386
11901,349.06666666666666
11902,308.02718181818176
11903,1094.6852380952382
11904,456.08333333333337
11905,4194.702380952381
11906,2037.0133333333333
11907,743.7797619047618
11908,1033.4766666666665
11909,768.48
11910,766.4600252377707
11911,413.38333333333327
11912,2766.489809523809
11913,1572.835761904762
11914,1132.3357299829515
11915,1073.3760476190475
11916,437.3599999999999
11917,894.3942857142858
11918,481.9891233211233
11919,1003.0266666666668
11920,756.475
11921,624.8476439153438
11922,386.64
11923,738.5076666666666
11924,3088.072380952381
11925,2290.748666666667
11926,681.7215238095239
11927,1361.1133333333335
11928,794.6172222222222
11929,270.00533333333334
11930,2445.4
11931,1112.174664227929
11932,2275.28
11933,517.3683333333333
11934,1342.175
11935,3234.7740000000003
11936,4769.17819047619
11937,2233.21
11938,622.9164761904761
11939,688.87
11940,5457.743999999999
11941,2450.375
11942,1086.9714285714288
11943,1034.4566666666665
11944,339.83666666666664
11945,2699.26
11946,1000.167806251068
11947,348.287380952381
11948,1194.50753968254
11949,731.255
11950,2139.1031746031745
11951,317.3
11952,1997.7477777777779
11953,1537.271904761905
11954,3642.58
11955,1163.119375069375
11956,878.1
11957,1240.6750793650797
11958,487.58
11959,2768.819163059163
11960,601.6364141414141
11961,198.4466666666667
11962,1135.5
11963,2371.065142857143
11964,450.67
11965,1260.9333333333334
11966,460.9199893089367
11967,3511.7877777777776
11968,562.6966666666666
11969,2095.76
11970,1111.78
11971,407.56
11972,1423.066142857143
11973,214.96666666666667
11974,1896.8971428571429
11975,7044.241952380951
11976,586.8466666666667
11977,713.915
11978,1663.426333333333
11979,7044.241952380951
11980,4069.384523448037
11981,498.905
11982,1257.1166666666668
11983,497.9313333333332
11984,775.7317692307691
11985,1408.6178571428568
11986,603.9033333333333
11987,523.804857142857
11988,1222.314761904762
11989,2485.048571428572
11990,626.545
11991,1284.96
11992,893.7359595959596
11993,780.2353980104865
11994,1519.4920000000002
11995,2494.3128112443114
11996,1370.81
11997,2978.9005678210674
11998,1142.615777777778
11999,2773.0191904761905
12000,1101.6017893217895
12001,1753.78
12002,646.5033333333333
12003,1735.840493927641
12004,816.1233333333333
12005,2161.7558333333336
12006,1869.0745650183144
12007,2443.0976223776224
12008,1462.780714285714
12009,3363.39
12010,3047.316
12011,1681.7795238095237
12012,1150.7207142857142
12013,971.8966666666668
12014,3011.096666666667
12015,915.1971428571429
12016,657.1147142857143
12017,756.8843398268399
12018,464.6323809523809
12019,938.5994523809525
12020,2276.56
12021,934.109603174603
12022,1898.5511706349207
12023,1105.2748888888889
12024,562.08
12025,189.16
12026,465.337619047619
12027,982.0733333333334
12028,916.96
12029,910.6248181818182
12030,565.4666666666667
12031,1021.3311796536794
12032,299.7273333333333
12033,4264.013333333333
12034,425.9173333333334
12035,815.5900476190474
12036,1633.6797619047618
12037,1640.0283116883115
12038,584.54
12039,531.4581818181817
12040,300.49499999999995
12041,414.30333333333334
12042,1660.71
12043,894.6511904761905
12044,990.5283333333333
12045,718.0028571428571
12046,321.22333333333336
12047,2528.134761904762
12048,855.6235513011385
12049,2485.048571428572
12050,432.52
12051,909.3666666666666
12052,706.4994047619049
12053,916.4301904761907
12054,358.04377777777773
12055,2070.703342934843
12056,486.97333333333336
12057,396.2
12058,411.7066666666667
12059,1280.92
12060,980.2547619047618
12061,4854.763333333333
12062,2312.17
12063,422.0302380952382
12064,6048.333333333334
12065,925.9269336219337
12066,2966.962455959074
12067,669.5666666666666
12068,2093.36
12069,4441.83507936508
12070,3224.78
12071,1503.3996666666665
12072,326.9916666666667
12073,927.3298196248196
12074,1931.7442857142855
12075,2777.211463203463
12076,340.9966904761904
12077,851.8080490620491
12078,403.78
12079,1212.6566666666668
12080,1000.167806251068
12081,3688.96
12082,467.86333333333334
12083,1347.8
12084,1863.0333333333335
12085,531.5443333333333
12086,979.3405714285714
12087,3782.4013347763353
12088,3145.5733766233766
12089,953.434058691309
12090,766.4600252377707
12091,840.2341269841271
12092,515.42
12093,1843.1166666666666
12094,456.82121212121206
12095,1609.72
12096,959.4039682539682
12097,578.4753333333333
12098,1587.2
12099,427.36
12100,2098.071904761905
12101,2052.058666666667
12102,1275.539
12103,2228.09
12104,2009.2633333333333
12105,1345.9373333333333
12106,966.8038095238095
12107,5140.959047619048
12108,1554.3220000000001
12109,1029.95
12110,1432.012196969697
12111,2256.2566666666667
12112,680.7173015873018
12113,1407.484
12114,602.1342337662337
12115,479.2647619047619
12116,326.96666666666664
12117,1256.4014285714286
12118,2627.2646428571434
12119,879.6708571428572
12120,2978.418666666667
12121,3489.5872222222224
12122,781.165
12123,877.7500000000001
12124,1614.46
12125,2033.44
12126,2968.094
12127,4084.5333333333338
12128,836.2952380952381
12129,795.6266666666667
12130,694.6
12131,1198.0582460317462
12132,1151.7198412698413
12133,905.375
12134,4174.078571428571
12135,1063.33
12136,436.74
12137,605.4828715728717
12138,371.92800000000005
12139,2869.1
12140,522.2
12141,321.4626666666666
12142,1002.6820524573466
12143,2029.1971428571426
12144,1004.8883884622102
12145,5388.024714285715
12146,1004.8883884622102
12147,2050.4566666666665
12148,2453.22
12149,369.9106666666667
12150,985.3352380952382
12151,1691.7609523809524
12152,2925.0516666666663
12153,1242.3666666666668
12154,872.5113333333334
12155,1294.4133333333334
12156,3856.7999999999993
12157,1108.1446666666668
12158,2922.114666666667
12159,912.02
12160,1000.167806251068
12161,991.5614285714285
12162,671.98
12163,506.7652380952381
12164,1117.4583333333335
12165,2522.8583333333327
12166,1221.5654761904761
12167,513.5535
12168,4614.24
12169,1358.94
12170,1813.5304761904763
12171,4674.091428571428
12172,602.5266666666668
12173,478.245
12174,824.573619047619
12175,1289.3809523809523
12176,3806.71
12177,735.0916666666667
12178,419.6166666666666
12179,1400.3246666666666
12180,2072.172
12181,1446.4933333333333
12182,2858.88
12183,861.4123333333333
12184,457.8328003663004
12185,2616.676866466866
12186,910.9999999999999
12187,751.0166666666665
12188,802.9686666666666
12189,406.60171428571425
12190,1716.425
12191,1460.9195714285713
12192,4275.16
12193,471.38203418803425
12194,457.43909523809526
12195,1501.9635714285716
12196,438.0133333333334
12197,5247.963650793651
12198,824.6641022253149
12199,5804.4245158730155
12200,1902.8076190476195
12201,227.71200000000002
12202,3215.2
12203,999.1673867243869
12204,970.7628571428572
12205,420.6600000000001
12206,1609.0564285714288
12207,438.3228571428571
12208,2544.7793333333334
12209,4173.853978798979
12210,451.46
12211,818.8395238095237
12212,214.84571428571428
12213,8638.366666666667
12214,1264.4499999999998
12215,1377.5076904761902
