no,가격(만원)
11769,7948.262312216928
11770,1296.786759700129
11771,1214.8719081019933
11772,685.4509357377962
11773,1479.1471587662247
11774,456.720491980732
11775,965.1390044869719
11776,2174.681895425067
11777,876.6005280396066
11778,330.48690954414093
11779,489.6537239359152
11780,986.9763956719395
11781,1065.7251871950782
11782,1649.472701689434
11783,804.4135049594815
11784,2627.592367712267
11785,1542.1814798652565
11786,1015.5856786021428
11787,824.232574299142
11788,1374.6372219216203
11789,2520.1966711912432
11790,945.3350965341051
11791,1498.741963535185
11792,1066.365393526569
11793,325.83590077508705
11794,1907.031743351535
11795,2546.523864769616
11796,3253.8431749366896
11797,3276.7879482907733
11798,3047.02873902677
11799,1188.5809046927939
11800,648.9160200645596
11801,575.3259407162817
11802,1984.405636249183
11803,2530.8399293062776
11804,1214.8719081019933
11805,1346.6151723255466
11806,1432.2971044740477
11807,653.9957032115353
11808,802.2095958695639
11809,2017.656700109521
11810,2296.7662735163317
11811,2237.462024003502
11812,8564.712984411688
11813,3391.648659866421
11814,649.3652139477545
11815,949.5568208792324
11816,2326.01759616173
11817,2189.300271144411
11818,395.46703691292265
11819,782.9354155655777
11820,677.7378753405933
11821,609.7055624730293
11822,1461.0423054387427
11823,2290.2145342689696
11824,1592.7610419751084
11825,1912.0645609132364
11826,473.5667697502547
11827,410.5913848584008
11828,952.8845544109523
11829,1528.09017280415
11830,1656.255708126987
11831,3936.632669348517
11832,1710.6500027948066
11833,954.2433392459853
11834,2282.4475085130985
11835,1617.557885519476
11836,972.3160758877742
11837,8553.68637441301
11838,1424.5540449707512
11839,9435.884132232477
11840,1242.5810984298184
11841,482.1186532167003
11842,402.4953034878741
11843,2761.7256648690054
11844,741.9737989077207
11845,1693.2243313708786
11846,1694.4626413807237
11847,1256.5215180312737
11848,1537.0203075062616
11849,390.4236682206447
11850,1078.7812193494076
11851,2014.3590191347905
11852,3666.5923675901354
11853,1640.9283789554938
11854,827.6992708430076
11855,1786.0749052667516
11856,2480.0324958126207
11857,424.7162830277457
11858,1853.6429534300387
11859,1368.2506722210146
11860,689.8244042351238
11861,767.2376753805848
11862,5037.54531499801
11863,1794.5651902006302
11864,1022.8744270186866
11865,474.25385436346147
11866,685.4255004993014
11867,2725.8207579934424
11868,791.6282417278604
11869,1183.3222829855697
11870,1110.1748014252705
11871,2119.318261400473
11872,7181.825132493206
11873,1679.28901346228
11874,1212.5860375426364
11875,675.8610927421186
11876,864.421532334878
11877,956.2644728746694
11878,429.97680113016503
11879,1044.3511886364497
11880,1710.6930597579433
11881,945.2251077771607
11882,440.8346283936275
11883,1502.6886471184118
11884,2272.7101267720705
