no,가격(만원)
11769,5912.596512063569
11770,1066.6221280426776
11771,1154.3036595110866
11772,585.1922111086365
11773,1967.1696961743298
11774,480.0026754885465
11775,1260.2772429371544
11776,2106.1571313963263
11777,904.5028627169204
11778,313.7412119419527
11779,506.5912462026095
11780,961.4671125040499
11781,1044.8366053296857
11782,1362.6266993006648
11783,936.562812810728
11784,2508.6562169128088
11785,1303.3880490320628
11786,1006.3805770444244
11787,842.5460774189759
11788,1128.5527152983504
11789,2114.348037203451
11790,978.7233878025504
11791,1564.9310497747442
11792,1026.1922022416377
11793,282.0469881505867
11794,1817.5345240986992
11795,2333.975131797476
11796,2863.027449093681
11797,3553.2918380022
11798,3383.5038809269017
11799,1175.8217176988626
11800,668.3741867393899
11801,466.49825625591706
11802,1081.0514135130459
11803,2181.766389208638
11804,1154.3036595110866
11805,1233.3448414410796
11806,1377.9855768039022
11807,602.2125838961849
11808,1099.7206810081516
11809,2007.6089735015532
11810,2184.903317735479
11811,2249.4091848333833
11812,6654.706711392113
11813,3070.13798345509
11814,638.9483957190753
11815,842.5757962833848
11816,2076.019989939239
11817,2320.869166335662
11818,405.2677892019651
11819,792.1825989359603
11820,701.8742991570075
11821,527.0168853242922
11822,1472.328857133099
11823,3740.2489507928713
11824,1377.3958234298786
11825,1855.9843204794429
11826,413.6519678532729
11827,418.1535835816611
11828,850.3964352332691
11829,1434.690719205651
11830,1618.762721187108
11831,3267.0067856880005
11832,1863.748226708395
11833,979.4119999468849
11834,2371.9164734970313
11835,1416.3513567286209
11836,885.4824672370188
11837,7848.700635896627
11838,1256.575757793652
11839,8913.202536550587
11840,1115.2680853364864
11841,465.2946567936858
11842,395.25424216005086
11843,444.70384733199955
11844,709.826945167926
11845,1969.4511243069858
11846,1682.82618296819
11847,1072.0986574047054
11848,1518.1676415806032
11849,371.38793931289354
11850,1069.9583932293674
11851,2181.2028987656513
11852,3010.7648225705425
11853,1431.7673708485966
11854,699.534529189932
11855,1787.1210120043515
11856,2207.5291680491723
11857,465.2946567936858
11858,1646.1774608896342
11859,1319.8051810602908
11860,654.6943445446711
11861,689.13995800365
11862,3669.96459108413
11863,1026.6408248023024
11864,1024.4660772812408
11865,532.3641466242815
11866,695.352210603501
11867,2700.8336812834796
11868,822.5291444011528
