no,가격(만원)
11769,7816.158634606138
11770,978.9935185835118
11771,1214.5950301293228
11772,779.5463246910457
11773,2217.065398021814
11774,522.0834360148446
11775,1214.0674513432994
11776,2166.0725660803537
11777,752.9838337894595
11778,299.1401856116737
11779,509.1088139469719
11780,937.2196496790611
11781,1028.0401002759054
11782,1446.4992921553285
11783,883.9063200953802
11784,2972.0626654830585
11785,1141.5799055297541
11786,1026.2796030086338
11787,866.3206879040918
11788,1188.5527791510262
11789,2317.7466100739807
11790,902.1977589253444
11791,1690.0400976231028
11792,991.7428578601523
11793,213.0219741880759
11794,1929.7763390812725
11795,2546.5652490279845
11796,3030.779923932222
11797,3732.6452972807488
11798,3299.0039697488764
11799,1091.3226846072134
11800,616.800248113781
11801,535.289863241482
11802,1048.8168139464167
11803,2553.5220051294227
11804,1214.5950301293228
11805,1218.7875489724456
11806,1455.3751312182133
11807,778.8509653643091
11808,856.5373465651676
11809,2075.3958348825436
11810,2373.4900036437157
11811,2108.955594869133
11812,8586.12998528323
11813,3243.8122683532088
11814,550.8277324591533
11815,849.5175232188335
11816,2019.1240057138052
11817,2305.3952761129794
11818,482.8735607345774
11819,765.2008660853978
11820,699.3418612644248
11821,477.56500372775383
11822,1511.3531887712363
11823,1524.9957592026167
11824,559.3494873281107
11825,1972.634480002412
11826,347.2555848328118
11827,416.32758200211697
11828,957.1765766817978
11829,1664.2982439761358
11830,1607.0516790755123
11831,2944.8137843199806
11832,1512.2637532023582
11833,876.842680843152
11834,2009.110088263237
11835,1100.053513773986
11836,1033.6053700349878
11837,12162.203756341016
11838,1372.2815599651574
11839,9362.755588875589
11840,1148.0603037528058
11841,480.83496365346247
11842,414.6480266353366
11843,656.4737421885569
11844,714.3746108934099
11845,1513.7933546266022
11846,1733.6246165484613
11847,1102.6529543786635
11848,1476.2378595623447
11849,404.0701782343565
11850,1053.0604313449653
11851,2162.791929367559
11852,2887.4000781716913
11853,1566.442523978255
11854,772.0343257743718
11855,1960.3451660160026
11856,2459.890167860706
11857,446.0595080060844
11858,1975.0794604648017
11859,1305.1514042343201
11860,588.6737692136467
11861,540.3683288476321
11862,3601.5160848423384
11863,726.5692754470072
11864,971.5671219301222
11865,600.0382600168821
11866,582.1327460919294
11867,2542.074115785874
11868,613.2368335016914
11869,1223.3251091331663
11870,799.3509678897093
11871,1919.3651696157117
11872,4718.72403641946
11873,1584.1204613467878
11874,1107.1544909501208
11875,622.8922084799462
11876,787.5332062539512
11877,712.1653371908783
11878,430.2451063896381
11879,939.289278540399
11880,2114.154382039519
11881,924.7687699627279
11882,397.78518332321687
11883,689.076781707075
11884,2199.5530825870383
11885,864.8412756857783
11886,619.6474525827084
11887,804.3129351970176
11888,4982.183681673625
11889,827.1750246714099
11890,1379.0834458794816
11891,1662.45595730209
11892,755.5848448515145
11893,1052.742081602874
11894,603.4537712760094
11895,467.0380466271014
11896,349.89977287272984
11897,1077.6223831033064
11898,1219.5401285787443
11899,208.29770241553257
11900,3218.1144852711354
11901,374.19400655670614
11902,369.01654718272266
11903,1002.1874431522677
11904,575.1325192518948
11905,3899.826679007091
11906,939.7530149976001
11907,899.7917359401466
11908,867.9779035905185
11909,633.7825551776521
11910,765.2008660853978
11911,573.566344831692
11912,2233.866895509765
11913,1245.5432529698296
11914,1023.4882042076069
11915,1072.630547069497
11916,348.5003822296394
11917,840.2367987492962
11918,443.9739299918093
11919,1028.5187692840896
11920,746.7394660344978
11921,374.7163496232006
11922,395.78989450918954
11923,639.9004651764484
11924,3216.233398484934
11925,2114.8875463169743
11926,806.8425415105876
11927,1266.823792676178
11928,759.6093555732139
11929,311.6666386267883
11930,2648.8362915184457
11931,1061.9109816154214
11932,1852.2340787905168
11933,396.42983426594446
11934,1314.8978254945746
11935,3282.007149086693
11936,4443.035702081244
11937,2200.823727702362
11938,598.9006704595818
11939,404.1586350494738
11940,6013.586379000768
11941,1697.2121241624598
11942,633.72531773963
11943,701.9097653108208
11944,323.6718925093775
11945,2965.7958105878897
11946,973.0176828601681
11947,376.0556800592873
11948,926.92490931728
11949,497.84967135904174
11950,2021.2049813716553
11951,324.5373275198368
11952,2109.838880024491
11953,1372.2815599651574
11954,3191.5922183639805
11955,1024.8483539160218
11956,578.3246442076916
11957,1062.480185573028
11958,465.32402820664123
11959,2681.4040111121053
11960,553.2171906030195
11961,201.35122310962623
11962,1189.1904534521302
11963,2332.62429401064
11964,460.5617640356032
11965,1398.5205531795048
11966,404.0701782343565
11967,2751.3691365812606
11968,583.9986683430714
11969,1828.133430129209
11970,1031.5819624816618
11971,387.4217846709322
11972,859.3920256181474
11973,226.03009810378913
11974,1638.007547177836
11975,6634.227404475013
11976,727.1169382942534
11977,560.8009703480102
11978,1770.975945298608
11979,6634.227404475013
11980,3215.684208771376
11981,537.7858958523037
11982,1206.4636834022756
11983,1196.1420696012487
11984,766.8339942437451
11985,1511.3531887712363
11986,608.6804131746455
11987,470.80847465203055
11988,1105.483293359776
11989,2196.1114853117433
11990,540.6597728730933
11991,1223.3251091331663
11992,770.0923941774683
11993,741.0145633219702
11994,1293.260202295639
11995,2699.7170930346338
11996,1215.7204831366062
11997,2882.562203944696
11998,1130.2181346034788
11999,2470.056061623599
12000,1047.6780094773092
12001,1631.0748447711235
12002,603.9142335948105
12003,1796.9978414467753
12004,752.4990307673573
12005,3499.164969376817
12006,1636.4587893881612
12007,2243.190496506292
12008,1365.7919440711973
12009,2604.95912114386
12010,2360.4384584723884
12011,1361.7827732536086
12012,1239.7437234425483
12013,252.80588097525
12014,3452.9954851381817
12015,998.5896558051431
12016,644.2607209611558
12017,909.2490473257067
12018,470.33094778417126
12019,1011.7834349879731
12020,2310.4753457028382
12021,1000.3896918838643
12022,1956.8010939863998
12023,1148.0603037528058
12024,553.2600793576469
12025,159.30959883131914
12026,484.65964629066195
12027,909.0824684777713
12028,1745.542914895119
12029,773.5216068995916
12030,421.48748356597594
12031,998.9817647487013
12032,361.1168787557193
12033,4011.8267964913534
12034,379.9976596418354
12035,734.1044739876772
12036,1596.4203476380778
12037,1442.6184747081834
12038,572.4008821997586
12039,443.14631124050186
12040,259.64677382251097
12041,463.9202179675528
12042,1223.1252547026945
12043,648.3142982290326
12044,681.7504343463529
12045,696.5355973488413
12046,361.5671465725212
12047,2659.914786492648
12048,849.9170562624035
12049,2196.1114853117433
12050,587.0499430322319
12051,725.4944762011078
12052,584.6145850141742
12053,1111.085910252205
12054,294.7854621509835
12055,2026.9839019224846
12056,444.0183467604669
12057,600.9657794305393
12058,456.46753730910046
12059,642.4549595698845
12060,1006.6039225883766
12061,4823.776827125218
12062,1693.7913985315333
12063,431.5955635465395
12064,4742.084157424753
12065,855.7124066233027
12066,2631.5672524984852
12067,332.96928580321753
12068,2155.6750385744804
12069,4231.825288848655
12070,3171.4182959807813
12071,1460.625219912987
12072,398.1328386082507
12073,864.8412756857783
12074,1942.9211286981142
12075,3105.8363976144688
12076,398.1712948481286
12077,811.1589216574572
12078,438.48172668697174
12079,796.6182121557216
12080,973.0176828601681
12081,2243.6975218429216
12082,461.3213634669786
12083,1317.7232292955978
12084,1624.7147290381672
12085,586.5393752579783
12086,755.0424055925838
12087,3615.332109589643
12088,3068.047306945079
12089,946.9961478552059
12090,765.2008660853978
12091,839.744827839648
12092,469.32467588345014
12093,1824.423140227665
12094,412.85493028883
12095,778.1035034154479
12096,892.927300094931
12097,660.0914768450635
12098,1564.087483715282
12099,497.08754611566894
12100,2088.3783336639435
12101,2162.811995016655
12102,454.93478537411823
12103,2153.694164468803
12104,1796.4209754461867
12105,1065.570356374301
12106,803.7108115053364
12107,4083.540459814635
12108,1234.6252233273128
12109,795.1843532775779
12110,1364.5498846476066
12111,1809.6119540444233
12112,679.2618040934946
12113,1509.901396519294
12114,555.7169599101957
12115,458.3755590886566
12116,325.0968435450769
12117,691.6983386786877
12118,2420.2157177820845
12119,762.4028718814325
12120,2561.509428472061
12121,3424.368779019878
12122,792.3291783168827
12123,782.8727489406792
12124,1209.8531081377519
12125,508.60899971378313
12126,1860.1948907830733
12127,3967.1484827601143
12128,857.1181803664532
12129,808.2823347580518
12130,630.5873684096509
12131,1114.223980267232
12132,1129.3308840021446
12133,874.6257871904169
12134,4750.062965444686
12135,1070.9667203332685
12136,429.26246584669616
12137,590.093383907977
12138,347.3273199643487
12139,2915.2920174534156
12140,627.05229048052
12141,342.2184952540765
12142,930.5900148292411
