no,가격(만원)
11769,6544.072348505569
11770,1297.4280777667127
11771,1184.9025014450217
11772,1002.8977455625885
11773,1524.1185400446082
11774,450.5082405418852
11775,975.2953295159045
11776,2292.807933228923
11777,998.7836921971096
11778,204.47816094335974
11779,608.8590011219964
11780,1049.3310422240772
11781,1030.1148452519485
11782,1607.843965419033
11783,729.5877911292408
11784,2657.9662914916867
11785,1469.7096231673029
11786,965.712711369335
11787,859.2864640312133
11788,1416.720091894269
11789,2508.4552264541585
11790,1026.09170757659
11791,1525.077731901131
11792,1199.1803800326263
11793,116.29102521731205
11794,1856.2323002194437
11795,2459.816448862012
11796,3495.188979172053
11797,3394.4208065892635
11798,2840.4135949717893
11799,1043.8546190750324
11800,777.0666248878288
11801,606.5678487767866
11802,2212.16747355848
11803,2552.9343966110337
11804,1184.9025014450217
11805,1347.0627444979543
11806,1469.0859288384963
11807,720.345257083542
11808,825.0226232718652
11809,2162.564178142459
11810,2116.3559219614112
11811,2196.144927822144
11812,7428.060389168025
11813,3321.3147038919938
11814,1454.2567277021728
11815,908.3943651437212
11816,2240.324929254877
11817,2264.8797624341373
11818,250.71976263337697
11819,801.4832770009374
11820,715.3516137829956
11821,462.49201349316826
11822,1507.0155707921656
11823,2127.590743360722
11824,1603.4328180209347
11825,1887.4849339476941
11826,671.2957548959718
11827,382.74299117601294
11828,930.5927602627274
11829,1590.6617714483016
11830,1594.2485646122332
11831,3620.996278469475
11832,1721.845160030298
11833,1071.146015159385
11834,2252.9375057031434
11835,1639.7466842277654
11836,963.9853997942758
11837,7589.629469828898
11838,1453.7911989323904
11839,8803.632019932522
11840,1221.6068161252308
11841,433.83804583874763
11842,351.04940127004375
11843,3620.4664600792407
11844,648.0487818766833
11845,1778.9256786879312
11846,1613.7661482774085
11847,1292.47380906075
11848,1509.0839798060642
11849,385.2424263304915
11850,1089.5087710254043
11851,2030.3223594621634
11852,3432.194600779778
11853,1604.4300406048606
11854,958.7275334713008
11855,1740.870728912297
11856,2462.4491488767612
11857,499.0905937775686
11858,2378.203431067053
11859,1476.8519102415696
11860,881.1848219753855
11861,729.0310933275151
11862,4534.345258966135
11863,1886.4944682159596
11864,1055.159193061526
11865,607.6291684734879
11866,695.2529710020349
11867,2693.7384740620128
11868,897.2284202391296
11869,1237.4394301570153
11870,1233.7940381504857
11871,2019.602439329338
11872,7819.200914878751
11873,1649.5989913821832
11874,1362.2316239505042
11875,656.2879105018999
11876,852.5026860997219
11877,1167.9717225928582
11878,625.1209783205192
11879,1099.8655556554904
11880,1304.134058106007
11881,934.9884356234621
11882,428.4131768525528
11883,1900.9750499501545
11884,2302.2933175528783
11885,887.3736342342132
11886,669.9983867393827
11887,954.9226525695763
11888,5039.735420289519
11889,456.62321934237025
11890,1334.2241014916492
11891,1619.41873335179
11892,798.5323457429728
11893,1152.394182182225
11894,616.2924632273212
11895,1344.0543342099772
11896,538.4237239573387
11897,1168.131477082641
11898,1210.8545229957915
11899,393.50098664673914
11900,2659.4062567972774
11901,333.7238086520018
11902,177.54127545270958
11903,1049.5384973275516
11904,542.4484943887538
11905,4082.212872449965
11906,1851.8589337389058
11907,838.4270921491416
11908,891.5570637954191
11909,927.0436505875019
11910,801.4832770009374
11911,473.5895793513933
11912,1689.9462900952628
11913,1423.8244225148737
11914,1146.2478133051338
11915,1647.2920698822127
11916,191.80675779603806
11917,799.0673118432534
11918,479.9759115690495
11919,997.3168976394072
11920,812.0330328453384
11921,641.094848323802
11922,626.6115304624412
11923,787.9842800058749
11924,3342.062840093993
11925,2139.616593999939
11926,733.9703732807784
11927,1496.4180549851953
11928,779.1652255089311
11929,280.972698721418
11930,2967.3987436191583
11931,1018.3181993146217
11932,3901.8048718159584
11933,390.8642373570221
11934,1517.8434474687194
11935,2695.1957881163275
11936,4085.2038817113003
11937,2463.6077860753844
11938,565.7879822727741
11939,427.13549754711295
11940,5526.1300676771425
11941,2233.4844710512643
11942,1083.8995327634407
11943,857.3586245570676
11944,340.73432207040486
11945,2760.8033461881546
11946,981.3631309529682
11947,272.1080466315989
11948,860.7748611963943
11949,609.1769412270604
11950,1968.5270484874625
11951,28.859780280238056
11952,2166.225452710521
11953,1423.847866808834
11954,3507.507634224616
11955,1043.0056133627606
11956,589.1348537432419
11957,1047.5523752892057
11958,435.4046229054292
11959,2538.908316872446
11960,630.3165352149254
11961,219.3763204266812
11962,1386.8191475636786
11963,2332.779766098178
11964,601.2307738093783
11965,1374.6790188072707
11966,454.8341687332476
11967,3748.929766153646
11968,609.9373993202852
11969,1878.74361989522
11970,1196.2804079719435
11971,718.137453745247
11972,1250.7501265900698
11973,225.71106140916035
11974,2044.6445872139655
11975,5757.964563084734
11976,989.8740768062654
11977,802.3375921369847
11978,1776.3298865475424
11979,5757.964563084734
11980,4009.347885985135
11981,561.67418141818
11982,1360.9803204925245
11983,953.9065751352483
11984,834.365664705524
11985,1507.0155707921656
11986,776.9736941893447
11987,539.1061509210433
11988,1173.7362805098367
11989,2042.4612057912625
11990,889.042708047355
11991,1237.4394301570153
11992,796.3172081461231
11993,821.3593105953196
11994,1389.0279602833807
11995,2631.565340667846
11996,1472.9415728146796
11997,3899.0328550405175
11998,1171.3881001377747
11999,2490.9157506032025
12000,1070.8484588909018
12001,1536.554761827846
12002,675.9040667250098
12003,1709.369058210227
12004,942.0797945452279
12005,3853.9452997866333
12006,1603.6156632918937
12007,2134.750123715929
12008,1361.468440153784
12009,3906.921276740422
12010,3304.558420865
12011,1568.7758382292789
12012,1383.796972177645
12013,397.90244560572523
12014,3630.082300430234
12015,971.2556506260707
12016,617.8329509724746
12017,1204.7318901758388
12018,1442.553633253657
12019,1094.2813143946128
12020,2142.2660535688806
12021,1083.2664286832483
12022,1971.1503439709047
12023,1147.3486385255458
