no,가격(만원)
11769,7565.794366347618
11770,1283.0679140278014
11771,1217.3423729240405
11772,707.2788545533899
11773,1488.3465987631298
11774,484.886013626249
11775,997.9839307938528
11776,2195.7569417056916
11777,852.1555458456065
11778,307.57492256205643
11779,486.0313698168238
11780,986.9515437413005
11781,1061.6800439114522
11782,1632.2806667816033
11783,809.8047282512193
11784,2547.0822306109662
11785,1517.1200258241417
11786,1009.7948439354604
11787,845.5527232927524
11788,1331.5847075524232
11789,2424.8601521157825
11790,979.0489343496752
11791,1482.3775748634218
11792,1178.4611520992123
11793,324.5135163823657
11794,1875.2530755887753
11795,2668.359788224643
11796,3363.1478460473286
11797,3212.0360678091797
11798,2932.5886662027515
11799,1149.347034625383
11800,702.8072883866922
11801,590.0156833348734
11802,2089.916462519604
11803,2654.501298433283
11804,1217.3423729240405
11805,1317.8927261734234
11806,1435.6819513722937
11807,622.1613105936066
11808,824.8388490431989
11809,2023.1465970706904
11810,2229.367133740931
11811,2321.8184018528755
11812,8629.285248439626
11813,3323.843623560999
11814,695.2343952262278
11815,909.040757666046
11816,2245.062462341375
11817,2566.9115412960978
11818,409.1991519369238
11819,809.6745890404773
11820,721.3137049490997
11821,603.1432354810648
11822,1482.6152722755576
11823,2195.965501785056
11824,1373.97702933299
11825,1862.7148970404776
11826,541.7530765449122
11827,444.6331191119154
11828,955.4348942174847
11829,1617.3554586459152
11830,1693.8954786228996
11831,3766.757598924052
11832,1743.2631371287437
11833,973.6309751522558
11834,2334.4234145414007
11835,1624.6575089985283
11836,942.734490992008
11837,8430.546418732665
11838,1463.2668663010984
11839,9170.8106145184
11840,1219.7430086893487
11841,478.9936197083664
11842,394.8077373666188
11843,3569.181460402089
11844,756.0340454125884
11845,1690.795783577884
11846,1660.008332056567
11847,1288.8273651580866
11848,1551.9415428154623
11849,419.59511209324745
11850,1095.011590093479
11851,2081.501010494669
11852,3698.4745274611537
11853,1521.4355443370575
11854,836.0259654591118
11855,1717.5694383609998
11856,2385.256368529452
11857,440.4101976596869
11858,1626.4545875299098
11859,1405.0775752451798
11860,828.4112293651798
11861,768.1850501375588
11862,4908.2720046241075
11863,1538.3553307724842
11864,998.415107114988
11865,514.5306620699665
11866,705.1537096423095
11867,2713.7485068184474
11868,856.3108469362423
11869,1230.3589657756104
11870,1184.1740077480379
11871,2132.036250706358
11872,7828.500332090965
11873,1601.463975789596
11874,1202.44513223154
11875,678.1885277133034
11876,867.8597667458986
11877,1032.9365599404407
11878,479.7093014970082
11879,1069.0392241734105
11880,1834.7579425321826
11881,942.8553543072727
11882,458.1708143786916
11883,1406.0328634013433
11884,2183.7783017403367
11885,885.985234732946
11886,727.289031114709
11887,894.8537091346144
11888,5240.617035921367
11889,815.1746089371835
11890,1229.7753917496505
11891,1675.471912133508
11892,750.8449486714102
11893,1090.5486169529001
11894,657.4267368685236
11895,1242.2184693455445
11896,691.2349746073882
11897,1187.2559690715866
11898,1180.5269709850224
11899,272.79232100588416
11900,2732.9581013307597
11901,367.218605043608
11902,322.5068399244081
11903,1102.9873344962084
11904,557.9373851426622
11905,4111.538994555459
11906,1853.6565834687526
11907,749.1169024747333
11908,955.7839362899457
11909,735.880716331205
11910,809.6745890404773
11911,475.6190204463499
11912,1613.9715855885868
11913,1336.508237031799
11914,1098.6327300482772
11915,1505.754433186831
11916,288.9297036129919
11917,846.1548267888671
11918,434.68960626605525
11919,1001.6226046372461
11920,679.9259066798127
11921,562.008671091647
11922,451.4772699638411
11923,832.7166938794184
11924,3114.979144807335
11925,2047.4270020364754
11926,669.174405534993
11927,1496.9479515034152
11928,834.4052420665031
11929,408.8119512057645
11930,3018.099419665708
11931,1002.3050167493279
11932,3586.9223086722486
11933,408.86805959327404
11934,1483.0293724875303
11935,2913.840254694968
11936,3894.9501739471616
11937,2559.2378152557762
11938,567.5427593429317
11939,447.38536030685174
11940,5537.49538329896
11941,2580.203347662908
11942,1177.881461184192
11943,783.4792410706797
11944,350.5500934671157
11945,2543.599970748928
11946,970.3606043283543
11947,350.7685422650057
11948,848.72854462715
11949,635.5613765458595
11950,2020.2861881626825
11951,318.84116905295014
11952,2219.7871479857763
11953,1389.6301996344318
11954,3868.5405997144703
11955,1024.0250323947482
11956,595.8899706009555
11957,1085.547781391969
11958,487.9737945334005
11959,2548.63570166193
11960,586.3960566432291
11961,249.4049707547996
11962,1474.2277608274487
11963,2249.7143784414866
11964,491.77583686539265
11965,1419.8710024922202
11966,457.3503885924235
11967,3572.022598978098
11968,589.680746517744
11969,1873.7403355799088
11970,1092.548031347952
11971,463.97753849760073
11972,1149.8249958048448
11973,258.6773984524961
11974,2069.8014081691053
11975,6074.634131809926
11976,710.6128832795289
11977,629.6865199830854
11978,1753.3178707793152
11979,6074.634131809926
11980,4054.7790186567418
11981,571.4429676206223
11982,1180.5143685872627
11983,936.1882223768667
11984,817.5538020859609
11985,1482.6152722755576
11986,704.4024610164362
11987,502.11131521548185
11988,1165.083370775643
11989,1950.005491567554
11990,829.8930167812296
11991,1230.3589657756104
11992,777.8884862954288
11993,839.4652775172268
11994,1441.0242940993255
11995,2694.6428615562963
11996,1496.9090255905248
11997,3972.061209130279
11998,1142.8430997009198
11999,2389.6036986301638
12000,1061.3657315327014
12001,1534.2269529286602
12002,636.0993862776805
12003,1764.0639509283847
12004,822.46643434446
12005,3676.756550693739
12006,1575.3406662801972
12007,2142.8491921567534
12008,1342.0271183513369
12009,3855.7291738664067
12010,3205.1586930034123
12011,1566.625304932565
12012,1387.9169470659592
12013,962.0456915907811
12014,3667.2549847074165
12015,1019.2689625404993
12016,608.2051542434946
12017,1168.1860227120808
12018,1240.0983955472118
12019,1049.6310946629894
12020,2146.0272623653104
12021,1066.201604028391
12022,1919.5389670735951
12023,1135.2160642449041
12024,656.8194494677922
12025,177.47513769720902
12026,572.4413340577006
12027,830.2743634935217
12028,1005.4364214989696
12029,1051.3353755056444
12030,521.894666750627
12031,936.4048084313091
12032,348.5758521416694
12033,4272.621688152224
12034,346.1172738729501
12035,859.443360335726
12036,1422.7158121526707
12037,1481.5425563159663
12038,550.42787128715
12039,461.83438187413003
12040,398.5686950868307
12041,540.3987672776459
12042,1567.4662461516252
12043,649.8437929609104
12044,1019.5419963277221
12045,723.5609469367813
12046,328.1946707137972
12047,2413.16931257642
12048,870.8864572390581
12049,1733.3137198484417
12050,535.2211546269843
12051,872.4356479987945
12052,652.3884239427034
12053,1091.9409405678211
12054,284.499191759204
12055,1884.2642378500152
12056,603.7673772178877
12057,507.43606983060164
12058,517.2592079346867
12059,1566.2505816346259
12060,1225.2957223050992
12061,4524.897959809751
12062,2318.791100454278
12063,454.6003368581894
12064,5688.756726874778
12065,839.3360062234952
12066,2609.4680814464577
12067,2093.4913137441104
12068,2097.416925551834
12069,4468.877728128502
12070,3760.050779861238
12071,1572.7483413131758
12072,415.3813547441251
12073,885.985234732946
12074,1990.8041014471055
12075,2874.1263458595513
12076,487.5990984200114
12077,903.1501310210732
12078,413.5370772680642
12079,926.8163448749528
12080,970.3606043283543
12081,3292.6278528710304
12082,523.3602714428793
12083,1745.0088038628326
12084,1627.8471192155748
12085,580.1272639225949
12086,874.6942622000564
12087,3331.1175632613686
12088,2826.703627042785
12089,905.5773814630687
12090,918.6975804822999
12091,863.0513958761544
12092,563.7223043746287
12093,1671.409087819787
12094,435.5562510080617
12095,908.5508872695709
12096,1092.4873311301153
12097,672.2068541721836
12098,1691.4474139100603
12099,646.7794538704546
12100,1952.6127922369062
12101,2337.6388070053404
12102,1343.6912111716692
12103,2249.4858240022463
12104,1684.2949714790163
12105,1347.3354477315697
12106,866.4814325726842
12107,4301.464013206286
12108,1573.63286540802
12109,991.7283996904562
12110,1463.0919024346415
12111,1944.592619622112
12112,701.7117497260218
12113,1502.6802833121062
12114,676.2281036624239
12115,558.5835648819958
12116,336.92781639860624
12117,1176.902980239495
12118,2249.434135480564
12119,776.5648074557045
12120,2656.309405237529
12121,3586.0444274160855
12122,840.5357655518459
12123,785.9028479457002
12124,1445.5530235839142
12125,1358.9612903666566
12126,2351.219935931827
12127,4198.1280565577645
12128,832.4607254073366
12129,800.9168624548021
12130,658.5661934743857
12131,1273.493504418904
12132,1166.7113659288473
12133,1046.1841864066903
12134,4570.386350986119
12135,1141.1699933606521
12136,479.1039323932325
12137,552.6624960223689
12138,364.28868178973204
12139,2798.5274951566516
12140,647.7059138339873
12141,516.9390703794792
12142,921.7340720116146
12143,2257.201164140319
12144,1022.0861137378782
12145,5610.309728821622
12146,1022.0861137378782
12147,2064.2233310677507
12148,2588.3007478625773
12149,466.21102155056684
12150,928.1218894644885
12151,1852.5771687393851
12152,3045.6662002305948
12153,1224.3943983894108
12154,858.5890465785219
12155,1284.7633271550947
12156,3717.485075345012
12157,995.7832556134496
12158,3024.465970659978
12159,880.7481351979826
12160,978.6124577479146
12161,1101.8661426371584
12162,532.9113405822281
12163,459.4682489194773
12164,1026.4888492931595
12165,1513.8114554701222
12166,962.1008415643834
12167,639.5699725978529
12168,4028.9888299235117
12169,1091.2964843565976
12170,1796.1623993945561
12171,4905.956049686615
12172,858.6921636070274
12173,586.4078001959277
12174,1440.1284408848708
12175,1517.2497244692595
12176,4105.018141563155
12177,625.4714504912007
12178,322.38674960261346
12179,1035.2545374753456
12180,1996.2194442747596
12181,1513.4512747222318
12182,2806.211403514961
12183,1074.0756551732507
12184,546.1840690577026
12185,2364.7782204272835
12186,1038.4063547350315
12187,613.727303588124
12188,766.3339432324342
12189,485.0568776439446
12190,1473.804594567105
12191,1372.7718240151291
12192,4237.02904907487
12193,467.3847525711936
12194,543.6108668989066
12195,1330.7944417862673
12196,508.05502449737895
12197,5332.69586106849
12198,810.7422422058754
12199,4669.7279289623175
