no,가격(만원)
11769,4636.024914077939
11770,1001.881933340755
11771,1157.6972813692817
11772,776.3309026473071
11773,2120.2302838914543
11774,496.2863545833019
11775,1380.7446731660896
11776,1998.9200534183992
11777,830.846617429146
11778,321.4746918369223
11779,525.6032306891817
11780,940.9224680233524
11781,983.4147108771093
11782,1416.5043510575902
11783,883.5941315921123
11784,2488.287897857808
11785,1432.946508770073
11786,1010.512110321976
11787,834.1969008463999
11788,1261.0004621060768
11789,2316.3871234164185
11790,926.2256504675463
11791,1538.5754633600875
11792,983.4281767993898
11793,237.35558622781352
11794,1849.1217851218626
11795,2355.5526914546663
11796,2821.5387414843462
11797,3231.6651266555646
11798,3059.9045536020944
11799,1081.0905337343765
11800,621.451836270517
11801,475.2682089493346
11802,1106.7080960531011
11803,2397.0245838231144
11804,1157.6972813692817
11805,1182.329425843712
11806,1445.1726821098648
11807,706.6507398863756
11808,834.3706526914402
11809,1982.2305485576042
11810,2195.8674751201142
11811,1924.2132354840571
11812,5269.9028620300205
11813,3058.9571919192554
11814,618.2803994144494
11815,890.1447488115964
11816,1968.1361363124643
11817,2224.5681196032083
11818,423.56223045799544
11819,764.357982607442
11820,708.4587543953335
11821,513.8994560007069
11822,1424.5626100941563
11823,1714.836374007505
11824,603.6868054111529
11825,1848.0642065948994
11826,341.7068796588359
11827,403.2799540345976
11828,859.4158470777589
11829,1459.5793353621505
11830,1614.4546163738687
11831,2688.398793350311
11832,1692.1770968366109
11833,848.8176482565065
11834,2023.912634714613
11835,1061.1417908612705
11836,952.6123952095392
11837,8950.02364267699
11838,1247.370081152085
11839,8787.89593355624
11840,1196.9557982415377
11841,480.9009926188529
11842,414.117568202334
11843,571.0281394452418
11844,699.2358589721102
11845,1457.5146770661922
11846,1702.3351570066725
11847,1061.52201411248
11848,1523.1346567194591
11849,395.36537862453116
11850,1048.1741040125567
11851,2148.5734600522605
11852,2429.42211455001
11853,1486.0135691714506
11854,759.6600803606867
11855,1828.4448118652876
11856,2183.559829258272
11857,435.9382236274402
11858,1481.5445302121984
11859,1275.3465377364041
11860,591.8007888592397
11861,590.5177375994347
11862,3741.098371911109
11863,932.5925074525367
11864,876.445554117182
11865,508.75007827087273
11866,669.3115497565034
11867,2553.209024903007
11868,736.8883108872911
11869,1217.7492413900675
11870,896.0868634061226
11871,1832.6981801491288
11872,5138.087379871096
11873,1590.164284516082
11874,1075.0333788540372
11875,646.2096581285456
11876,913.3933577384711
11877,645.2964698397756
11878,489.37174166255426
11879,891.1715413420382
11880,1910.186248560472
11881,888.37907319341
11882,374.76069039503574
11883,742.7489390509078
11884,2091.0833744285437
11885,821.9772130706714
11886,619.3052659633597
11887,812.5167081616283
11888,5101.23473773105
11889,815.4835501662584
11890,1249.73875670947
11891,1596.174489570117
11892,757.7753154098423
11893,1022.8304946325309
11894,620.3733807612231
11895,507.4607261967162
11896,537.5344875123458
11897,1014.2188223440521
11898,1132.9364392840305
11899,230.70604212567375
11900,2943.218635049056
11901,368.87248321149104
11902,354.19169511732287
11903,977.389293193974
11904,609.383401908557
11905,3878.1974123676546
11906,908.5671378562879
11907,828.5677968864519
11908,939.3955511417274
11909,644.1483842144145
11910,764.357982607442
11911,461.3298882785424
11912,1777.5779216340313
11913,1439.4079580121634
11914,1012.0734899695858
11915,1002.7210705965686
11916,317.4131828965813
11917,860.0953360415584
11918,433.9801893887066
11919,982.8511301127862
11920,734.5730007561119
11921,502.0786486830759
11922,421.8694541072804
11923,704.7717883306574
11924,2932.2430740762416
11925,1909.754718314541
