no,가격(만원)
11769,6931.34210187661
11770,1237.4923102728278
11771,1291.6053750411966
11772,927.8672278023585
11773,1504.6216818312855
11774,450.8344349924366
11775,778.9564439640745
11776,2128.2307993893883
11777,986.5487479938893
11778,332.38106867594774
11779,560.484131665632
11780,1022.6039254126542
11781,1031.2222703083241
11782,1578.8834371423532
11783,660.8151510802412
11784,2769.7911558689407
11785,1276.5771284639873
11786,938.9733131115391
11787,778.4360790955388
11788,1501.613127095932
11789,2081.3217448925543
11790,1030.4692191214472
11791,1419.9686482783547
11792,1127.8193998318272
11793,240.61688328564355
11794,1637.6740200398333
11795,1741.7860454969507
11796,3818.719889566738
11797,3528.634237328039
11798,2495.545045816077
11799,970.3955443733701
11800,749.2647309783299
11801,587.3322569742279
11802,2076.9732436540007
11803,2645.6671175060433
11804,1291.6053750411966
11805,1372.6887133594955
11806,1466.058175632489
11807,656.4374323004349
11808,745.9066728874755
11809,1867.3111522685333
11810,1870.2038130104597
11811,1996.2704320148184
11812,7844.814534981641
11813,3252.949460356831
11814,1178.2184462478704
11815,926.3218003602389
11816,1749.3737442254699
11817,1938.394631202044
11818,283.75814011735906
11819,872.3267843963225
11820,803.4507934645874
11821,398.8924913718664
11822,1539.319231734918
11823,1888.5370739171715
11824,1230.4095246030067
11825,2022.8486543316108
11826,646.1381143418856
11827,269.8226164714796
11828,836.521127559217
11829,1524.0324826833087
11830,1219.3015956802124
11831,3217.0960088997126
11832,1094.8610851702408
11833,948.9270550695289
11834,2138.3729562484955
11835,1447.0777895307078
11836,951.2534977260971
11837,6827.845829107087
11838,1278.3395602032729
11839,8570.06029863133
11840,1179.9521989108314
11841,389.48370710678665
11842,378.55057653477417
11843,2436.518489257947
11844,582.1461076679894
11845,1762.215646945662
11846,1451.8354401271877
11847,1147.8216034811744
11848,1542.296721499839
11849,416.2424661221961
11850,1119.4231816500248
11851,1959.1213832649375
11852,3223.043794973683
11853,1497.3642919656797
11854,909.8611038371502
11855,1771.855146323562
11856,2739.666756614977
11857,522.5172632983339
11858,2038.4310723960314
11859,1489.6802403828256
11860,734.0351940099217
11861,957.9684699853407
11862,4168.562835082224
11863,2080.0617252492343
11864,952.0161661431799
11865,675.642491076929
11866,766.4356475584609
11867,2876.3586402453493
11868,765.0664000012858
11869,1143.4492154945808
11870,1113.7695172552346
11871,1730.2380248625288
11872,7848.568546566615
11873,1713.1609414940344
11874,1167.5939605974409
11875,744.9945925069953
11876,910.4799271184411
11877,932.2623440187973
11878,534.586631618058
11879,1011.6962037026339
11880,310.52319519213006
11881,899.9360277930995
11882,488.78535103483574
11883,2618.037884555329
11884,2525.7517753627058
11885,793.5447337264292
11886,715.1425580015123
11887,871.3277076795536
11888,4829.130495852872
11889,173.0843354426071
11890,1084.3538839001353
11891,1380.1294335031116
11892,796.5204857797227
11893,1070.19876766832
11894,597.593816888212
11895,681.12727015312
11896,508.1060335604875
11897,1131.3557298127653
11898,1126.6945927646204
11899,420.8007795024639
11900,2426.280001570461
11901,377.6812671767354
11902,258.10114266240856
11903,1089.749901332541
11904,506.869022804619
11905,4071.203935536673
11906,1446.4650045303556
11907,918.6134476793711
11908,954.8615128588692
11909,983.987341578083
11910,872.3267843963225
11911,401.4730279672428
11912,1612.8027148730682
11913,1492.9413347765262
11914,1102.7274678462043
11915,2316.066908141469
11916,334.7277627888558
11917,825.0859841266407
11918,501.610814687369
11919,1051.100029257407
11920,873.3914546668886
11921,582.4273490575954
11922,521.0538350826417
11923,612.8059152944511
11924,3102.2898964302913
11925,2100.5336536987875
11926,792.5321426850112
11927,1345.1128775494487
11928,790.6244978910249
11929,379.67109773732017
11930,3376.7633975234985
11931,1085.209946799496
11932,3913.156341307851
11933,355.46601819365003
11934,1526.3612426003779
11935,2333.507286238523
11936,4004.30537275047
11937,2477.456048199737
11938,599.0676119653472
11939,395.8924242976854
11940,4250.130792091515
11941,1665.1385206965813
11942,795.1530712438201
11943,621.8889844507786
11944,322.28448071040657
11945,2606.9442845688345
11946,937.819688772986
11947,243.73314964231795
11948,776.5422539630968
11949,505.6545349806892
11950,1855.4606875319394
11951,194.0319487578211
11952,2040.9552172529186
11953,1298.5977878039146
11954,2958.992838739501
11955,1055.8545125953008
11956,611.5464291614286
11957,1087.0170466264644
11958,412.57955059853145
11959,2511.118095752293
11960,569.6923997736999
11961,279.57276006873803
11962,1453.5626138746477
11963,2442.604645650213
11964,576.731931319329
11965,1347.9860434541151
11966,421.82138206999565
11967,3726.6853090897685
11968,617.8442880578301
11969,1525.201287176869
11970,1085.4897883062815
