no,가격(만원)
11769,6714.176414821426
11770,990.4534746910599
11771,1293.595272844166
11772,826.4631041055884
11773,2479.0616457899578
11774,496.43529988005804
11775,1515.5688059044523
11776,2185.630871721325
11777,871.5901375594574
11778,327.68831966689936
11779,520.1312742745598
11780,946.178023075162
11781,1011.4289184237771
11782,1508.716548907018
11783,860.0274051223023
11784,2928.727181646299
11785,1652.0307005906652
11786,1062.8394696861612
11787,794.404086683439
11788,1322.7750174599005
11789,2465.3999293304605
11790,933.9264055917783
11791,1509.0625858077485
11792,1089.2498717613882
11793,251.5414838160695
11794,1955.9930327568345
11795,2524.344597757603
11796,3058.515386080875
11797,3109.950127213543
11798,3274.6229558371915
11799,1165.1700454791737
11800,1016.4645049419821
11801,495.67192276831355
11802,1119.9080618886906
11803,2560.774792833277
11804,1293.595272844166
11805,1292.222841035606
11806,1386.109794887714
11807,949.3581079555365
11808,1284.5577183685941
11809,2099.284384972678
11810,2502.996317650647
11811,1989.829042925595
11812,7722.070714106598
11813,3224.1131722635105
11814,635.9393799291872
11815,931.6386184853809
11816,2223.440790411525
11817,2103.4228729866054
11818,444.65199616199897
11819,746.7733332739538
11820,689.9642187519191
11821,563.2269298807489
11822,1490.156512081025
11823,4342.9761491209965
11824,1293.9135945461444
11825,1993.81682847208
11826,422.75559167068275
11827,627.6803091351792
11828,953.0577315506498
11829,1558.5292242370288
11830,1658.9036352417995
11831,3737.755922703587
11832,1814.7406141416864
11833,839.8057426292811
11834,2226.9875307222455
11835,1346.1710240944612
11836,1087.339278047401
11837,8183.65312910495
11838,1363.6412896290713
11839,8562.24088356625
11840,1257.755148720431
11841,476.01197491442383
11842,438.42279330616464
11843,1059.755114351242
11844,700.7629687314741
11845,1667.3324505784217
11846,1712.1537448127374
11847,1167.3577282993335
11848,1522.7797964693118
11849,379.90351180056564
11850,1052.622350293962
11851,2194.071869593892
11852,3484.1825337302766
11853,1873.5095143620642
11854,675.6735069191096
11855,1855.582024166651
11856,2352.4141397973417
11857,430.681305850998
11858,1768.8521491443075
11859,1356.495660444813
11860,718.2750508009251
11861,823.3856442650131
11862,4586.44320764005
11863,817.9113371592605
11864,1107.9976789001526
11865,773.7908801702772
11866,794.0916252346822
11867,2458.414322025927
11868,718.8112772201134
11869,1277.1494654827598
11870,961.7518357859631
11871,1974.2898569138488
11872,6299.733148204945
11873,1611.0685449997534
11874,1251.9188256962625
11875,745.5479993108977
11876,1037.997287670077
11877,1206.157531019226
11878,502.16414051505035
11879,1176.1853272149601
11880,3737.1886128492815
11881,3129.7302268569865
11882,475.69910701779753
11883,895.2097784489172
11884,2167.603179062194
11885,897.8830897494121
11886,645.0234298176506
11887,892.05667901426
11888,5444.655820667516
11889,908.0854806187529
11890,1169.3570960834775
11891,1681.3236499958402
11892,738.2626881587319
11893,1139.8314164665167
11894,682.0865957106082
11895,2428.5293097142076
11896,562.6526796797666
11897,1285.1797347812544
11898,1279.3282482596946
11899,180.34723270496937
11900,3393.5717162391693
11901,405.1632272726524
11902,383.0015423899539
11903,1006.8468721002203
11904,571.9328275239025
11905,4448.623154017536
11906,1452.454182741376
11907,928.6224925029105
11908,1052.6011278730687
11909,591.013377350775
11910,746.7733332739538
11911,854.0360951533276
11912,2173.1473193563743
11913,1384.5307108342977
11914,1058.5089485781855
11915,2989.7369353613212
11916,331.4373514006151
11917,919.6827706394461
11918,425.715755114922
11919,1001.3764665121417
11920,769.6563614921129
11921,853.2718759378048
11922,359.10944750530575
11923,744.497776844652
11924,3120.371395369908
11925,2111.559434491963
11926,826.1237071978433
11927,1444.5257529831765
11928,805.7761124516005
11929,425.57960672546153
11930,2799.1724172772592
11931,1076.9830757472273
11932,2609.337222079067
11933,338.28292095967606
11934,1379.9434200431197
11935,3461.5700912771367
11936,5109.3525380189385
11937,2677.392946595335
11938,700.8694932289843
11939,438.1462009783386
11940,5620.097736163358
11941,2464.086806179693
11942,727.159385005968
11943,827.0721229674222
11944,374.11383347102446
11945,2689.1950203198744
11946,1125.439855093917
11947,355.9825939259275
11948,908.3712064367247
11949,507.0703444962737
11950,2020.9790067135868
11951,279.34073204273204
11952,2230.1315636332697
11953,1363.6412896290713
11954,3514.406500826426
11955,1042.0022778006994
11956,683.0765759659532
11957,1135.6168689870956
11958,474.1017078003436
11959,2691.3966427065307
11960,533.4864171227523
11961,202.05031411469412
11962,1480.4123137221418
11963,2432.333977718642
11964,350.3784031585345
11965,1447.3088234460517
11966,411.37885145664603
11967,4012.792579475225
11968,613.1180427827608
11969,1966.6547323939183
11970,1677.802443057678
11971,654.7724218281558
11972,859.0772278643208
11973,231.81102726493674
11974,1988.6013693618602
11975,7339.688323586407
11976,1223.3133088456534
11977,517.9341371860367
11978,1813.2459764011192
11979,7339.688323586407
11980,3633.246134029348
11981,637.2999479532042
11982,1166.5316299589026
11983,1638.5061829974675
11984,796.6321403332119
11985,1490.156512081025
11986,663.7704918326444
11987,462.1550746175021
11988,1033.3423211320323
11989,2146.992762430493
11990,535.0942323274166
11991,1277.1494654827598
11992,727.531730821227
11993,853.3046663052203
11994,1348.5597146104255
11995,2733.305685324539
11996,1352.2414264411518
11997,3423.640267586293
11998,1156.5064929013638
11999,2412.101258412121
12000,1076.2202106377704
12001,1640.3981493179328
12002,615.6601636382693
12003,1840.9706090113204
12004,822.6369669491626
12005,3667.382467755821
12006,1674.2772126154352
12007,2381.32963481117
12008,1445.6152063584414
12009,3701.3845335482793
12010,3157.060662075951
12011,1450.5446617375628
12012,1296.5386815352067
12013,584.8723408311034
12014,3210.829061696873
12015,1064.0567879865089
12016,673.7265072137994
12017,1096.0299037467535
12018,1155.7449491905425
12019,1013.8295187005507
12020,1918.276120623831
12021,1039.0511244215852
12022,1923.1492317387674
12023,1257.755148720431
12024,826.4603071795598
12025,209.18684892449608
