no,가격(만원)
11769,6796.182291077615
11770,1160.8307420181131
11771,1143.7394879204435
11772,777.7350896561536
11773,1815.7358463603
11774,515.4220717332328
11775,1614.0822810353243
11776,2173.4535518015396
11777,908.5149222233471
11778,264.2310238063278
11779,545.1058742456478
11780,1111.033798990205
11781,1052.7822955126164
11782,1497.7210894758655
11783,786.812823865724
11784,2394.7618324414493
11785,1602.2585767647663
11786,968.2609524129765
11787,897.4774172947249
11788,1224.2200144584117
11789,2127.7198150126724
11790,1061.2099206325097
11791,1511.6495323629547
11792,1040.9748100162358
11793,266.32293765625536
11794,1705.5373866334387
11795,2319.0579342895408
11796,3366.5223737531173
11797,3387.9198779357266
11798,2918.546617386934
11799,1063.4002926192638
11800,826.3151413970212
11801,519.1840357216001
11802,2411.878364431689
11803,2624.1025607761703
11804,1143.7394879204435
11805,1206.8038223130004
11806,1432.686956241649
11807,624.276436217038
11808,797.4407299296457
11809,2012.4866792587945
11810,2202.9857919011433
11811,2447.8132748510943
11812,7771.0575963110405
11813,3091.643237625562
11814,724.3282412031162
11815,903.9665871988411
11816,2066.0506302720023
11817,2560.0688029622684
11818,408.8570340278484
11819,878.3596371661442
11820,826.3076292309094
11821,666.0058168029717
11822,1644.8650615298552
11823,2227.7017430999254
11824,1217.1262200083138
11825,1722.8701776527328
11826,562.0209588518071
11827,461.6026949025935
11828,933.9715503865248
11829,1572.3950301575856
11830,1726.9431863727
11831,3839.5629818760403
11832,1883.5045666484273
11833,900.9005896741356
11834,2455.9007142021273
11835,1399.930422961446
11836,867.7767666600552
11837,8462.671266435038
11838,1419.3396015618177
11839,8704.467178609002
11840,1151.6598404347592
11841,474.8868232037305
11842,387.8971658429916
11843,3550.117607482815
11844,803.6642462880448
11845,1696.689482039941
11846,1568.3738832430934
11847,1207.3407455766608
11848,1595.9865014477768
11849,420.4104071246652
11850,1180.0493253859622
11851,2257.6086014795414
11852,3626.54637191817
11853,1413.540579359562
11854,812.2440935953645
11855,1766.9699735579964
11856,2180.1459547830937
11857,398.71629168602317
11858,1879.9736404296505
11859,1400.518822354849
11860,723.1074712636986
11861,921.4130197926034
11862,4707.1626065283235
11863,1513.2500934338805
11864,1029.5496395286245
11865,514.5865794363766
11866,804.1654576250321
11867,2686.4939647197543
11868,987.0693966372643
11869,1327.5914180608768
11870,1298.331371238923
11871,2245.6483765022904
11872,7750.612167468659
11873,1509.934525776532
11874,1373.128408594509
11875,746.2921207874599
11876,959.077981112575
11877,774.5209564493041
11878,559.821674290903
11879,1143.215120441664
11880,1304.8972890823784
11881,895.2499960161603
11882,430.8120428855543
11883,1106.8070141821458
11884,2240.265694634035
11885,861.5956835763368
11886,712.6959037744106
11887,956.8665590227396
11888,5515.365583349758
11889,808.0261086805313
11890,1409.6256490726187
11891,1673.755916379775
11892,764.2007340576771
11893,1018.2409980490463
11894,692.8064406881659
11895,945.7546656589383
11896,612.2756221550662
11897,1189.111311118913
11898,1211.4376701051904
11899,375.84755408893716
11900,2898.2508463539234
11901,362.6329984863303
11902,269.38035277175095
11903,982.462462536182
11904,616.2524977792824
11905,4097.308686308045
11906,2122.7247360270217
11907,605.7035063867706
11908,1029.6215105134484
11909,769.6388174124635
11910,878.3596371661442
11911,523.9705759159127
11912,1679.2118876637398
11913,1435.979607668661
11914,1164.9146524875853
11915,1345.6351313789366
11916,310.3233893390129
11917,841.8100485699675
11918,526.921927770454
11919,981.5136125982797
11920,548.4085975326296
11921,641.5230468183504
11922,633.635604247162
11923,796.7479188788686
11924,3178.8031537951165
11925,1837.9209021656256
11926,625.7934521640855
11927,1614.3586706635756
11928,800.7665588814727
11929,457.81580551901254
11930,3040.360024754233
11931,1014.717962539932
11932,3134.469322738468
11933,353.3629373796475
11934,1483.9577364595773
11935,2745.8198828217332
11936,3704.8120385911043
11937,2423.232757247149
11938,501.32452949406877
11939,372.77758758001073
11940,5527.956495363248
11941,2149.5130777009485
11942,1274.417587838223
11943,886.0739775190355
11944,384.096579978273
11945,2728.637313988605
11946,949.0283419402421
11947,403.2072803752553
11948,760.5443077292294
11949,537.2275602798097
11950,2054.8214911768337
11951,319.16485001426076
11952,2212.4881525849914
11953,1419.3396015618177
11954,4099.798592624204
11955,954.8882637362278
11956,479.53489694002565
11957,1162.304268665418
11958,529.305778360826
11959,2394.7059686056714
11960,619.5295684642952
11961,339.81678991630065
11962,1618.2802857132076
11963,2026.3083864832429
11964,547.9508233463176
11965,1569.7984600189563
11966,437.7128661397111
11967,3522.8214512768454
11968,612.8485304616315
11969,2170.6055023330923
11970,1044.2499261215426
11971,573.8354400030672
11972,1357.9209956199927
11973,346.9310851978389
11974,2200.932762038613
11975,6275.416856283175
11976,761.0108961628895
11977,672.7306102346079
11978,1828.6325738095745
11979,6275.416856283175
11980,3944.3511863883764
11981,747.5508497238535
11982,1147.8975450704384
11983,1061.4459941010218
11984,811.5369815450549
11985,1644.8650615298552
11986,785.9030840967928
11987,439.3044544356035
11988,1121.5295738518419
11989,2009.0366416116358
11990,846.7689362365682
11991,1327.5914180608768
11992,785.2501387456498
11993,807.2158397666539
11994,1322.7115769854454
11995,2494.165929797454
11996,1468.414910815628
11997,3834.684977442012
11998,941.3599044256505
11999,2319.242847437396
12000,997.110656415477
12001,1449.5042753591176
12002,675.1759337651391
12003,1793.070308681483
12004,870.0657410879727
12005,3839.9219503778477
12006,1400.5105504271169
12007,2173.7972879014046
12008,1384.8362978390628
12009,3802.8765356898543
12010,3314.814143973979
12011,1473.8015337357133
12012,1505.5439322631246
12013,913.1056276471718
12014,3691.9002369700847
12015,1127.405999983901
12016,573.6417720544256
12017,1068.5922805713087
12018,1093.9089698844077
12019,1077.6227915101936
12020,2064.9909710345783
12021,1126.9335355107114
12022,1639.2599297574807
12023,1151.6598404347592
12024,783.1079718783441
12025,163.7669298827791
12026,637.8968323174402
12027,678.34663532448
12028,1028.5608145786284
12029,921.7415740588162
12030,476.5118626118209
12031,991.7252565545036
12032,295.0659111733039
12033,4039.9190291970167
12034,334.9852721179989
12035,796.1164756497615
12036,1329.2080249192456
12037,1421.1754457303032
12038,591.9833368487882
12039,537.1014781279546
12040,505.84471149379544
12041,476.6777296596588
12042,1530.8092124923344
12043,690.1943818490281
12044,1037.4389123556023
12045,749.8596222927216
12046,351.7930845334454
12047,2381.765693844294
12048,860.2946412865178
12049,1858.0903466764003
12050,601.7661783774796
12051,812.2440935953645
12052,627.8622269375505
12053,1115.171293517572
12054,232.17345101831893
12055,2067.420677537494
12056,664.6066232684041
12057,480.3339029182066
12058,548.239276092458
12059,1390.305381016714
12060,1317.85173843118
12061,4834.882467382951
12062,2384.514839364669
12063,458.6647441120998
12064,5690.391097702321
12065,836.0647667581852
12066,2659.185554463872
12067,2261.0308125307465
12068,2117.553248166788
12069,4514.764034420894
12070,3840.0044271785173
12071,1562.2615882251682
12072,438.05721658222365
12073,861.5956835763368
12074,1969.53615263458
12075,2751.4522732508494
12076,551.7623331588494
12077,951.019740186956
12078,493.6299541698837
12079,718.2660232197545
12080,949.0283419402421
12081,3270.027490744592
12082,523.1702635022577
12083,1960.009185672568
12084,1600.989806506914
12085,507.23827105564044
12086,801.0375498840375
12087,3353.4378178291354
12088,2801.338367775173
12089,871.1059846375634
12090,878.3596371661442
12091,852.8296065302045
12092,524.1059036818222
12093,1682.4258191016395
12094,412.2145611704127
12095,774.5209564493041
12096,1113.949762143946
12097,727.1123763660556
12098,1840.9474775895733
12099,745.0010615854001
12100,1881.066719846167
12101,2595.007158125828
12102,1066.968019194108
12103,2222.2888200877987
12104,1647.3551156026078
12105,1351.4861681273348
12106,853.1198682018128
12107,4106.997370257135
12108,1575.8968529760368
12109,1197.9416771034316
12110,1325.5207859691093
12111,1825.059899724882
12112,779.1652977022907
12113,1608.0131317370751
12114,742.2141092284106
12115,573.7537506327915
12116,330.35565904301575
12117,1363.0622307178664
12118,2038.8710433193628
12119,750.282328594359
12120,2302.434025728755
12121,3643.3368409660893
12122,953.6983798459942
12123,762.518127579294
12124,1248.520673511745
12125,1149.198219548584
12126,2187.9473028206125
12127,4424.069011581917
12128,907.4369728151366
12129,844.088666811261
12130,638.1479376572538
12131,1231.0373974246806
12132,1074.0858603831234
12133,998.4895959043498
12134,4231.042120595081
12135,1150.5147856569072
12136,506.3046948669064
12137,497.23220676201515
12138,447.8885574969804
12139,2972.8330127864206
12140,704.8016618370909
12141,634.1620598070594
12142,939.2016239223823
12143,2421.7888701870825
12144,1039.0307773638717
12145,5840.614824001771
12146,1039.0307773638717
12147,2098.2219611049645
12148,2783.6821120959103
12149,483.4121193399483
12150,868.9877916797623
12151,1817.9748639231248
12152,3271.159470284997
12153,1171.7122123365198
12154,834.0372142027659
12155,1263.618401448659
12156,3615.5864250250465
12157,894.7971399088524
12158,2903.947415382083
12159,961.8162283553604
12160,949.0283419402421
12161,1208.0731674809874
12162,571.424454973558
12163,421.6848482275161
12164,993.5932733893164
12165,1513.0165452073934
12166,890.9471287084631
12167,641.3385560166437
12168,4390.891277522169
12169,1063.5456301467866
12170,1806.296067129211
12171,4884.333851881565
12172,979.8038073621365
12173,629.3968219278288
12174,1554.7778269074702
12175,1545.5925999237875
12176,4303.70426487696
12177,566.1329830056891
12178,263.9991449903155
12179,895.8336326711485
12180,2093.0724898993367
12181,1541.728617913387
12182,2487.5144381291657
12183,1358.618682976959
12184,546.7472862461391
12185,2363.1570605438537
12186,933.8235472488435
12187,609.1939434034998
12188,749.2043952327
12189,584.9775020241037
12190,1309.0504585113586
12191,1371.7994597188767
12192,3439.701978885735
12193,464.143421456219
12194,569.5230215455271
12195,1245.339667411387
12196,554.5589372687675
12197,5420.078284045326
12198,821.8454601511435
12199,4938.7976315847845
12200,1906.3290717190341
12201,387.3890123879528
12202,3206.99530078766
12203,925.036660805985
12204,1121.813572967004
12205,388.66040737926073
12206,1664.2938663541545
12207,514.3100533868246
12208,2300.571602388346
12209,3295.4308443199398
12210,437.8144779281532
12211,726.5065636915809
12212,369.06652012570544
12213,8019.314450412117
12214,1036.6525797607082
12215,1391.5757860600072
12216,1110.09019808085
12217,3328.6561216686478
12218,1061.655284692695
12219,1976.7037030405304
12220,949.0283419402421
12221,1279.3726802388521
12222,1568.3248143006613
12223,1310.9692204585099
12224,1882.6340450501073
12225,1286.7612568783534
12226,2287.521074852407
12227,1076.2128536566543
12228,928.6936369542633
12229,551.5898421976541
12230,491.40222492771727
12231,2643.6298138098527
12232,746.9828950522207
12233,768.0669651228344
12234,1479.105997570996
12235,1159.157458710153
12236,584.9775020241037
12237,428.04839728219326
12238,2228.354017107384
12239,684.7932780618443
12240,1028.335087130136
12241,428.23380715854364
12242,488.5155922904279
12243,545.3934169046914
12244,1129.407860049868
12245,751.4539328792476
12246,1009.7247109851428
12247,1124.9283123195617
12248,1280.1467207758958
12249,1505.5439322631246
12250,2054.8214911768337
12251,1186.2835349269444
12252,1993.039679013405
12253,2050.093315245369
12254,741.3850090873659
12255,302.9155952936119
12256,2188.9552162174914
12257,1673.8482114158337
12258,875.0807685509412
12259,518.4533372193265
12260,820.9637844029314
12261,3823.09564718577
12262,1519.6891514468446
12263,1011.9743534743164
12264,1392.4078975224195
12265,734.4544791295731
12266,5235.026850372213
12267,807.9681098942484
12268,413.26186109004357
12269,455.20666904918164
12270,3366.71682481305
12271,519.5995525269504
12272,416.7093957731993
12273,628.1657257603349
12274,647.8206795717641
12275,872.4820230740465
12276,452.7481345358983
12277,951.7641730311602
12278,1160.5644662293807
12279,524.1059036818222
12280,2644.0986368614726
12281,571.4165151089605
12282,959.9293419587073
12283,694.9838606541194
12284,1059.2798742836844
12285,2153.9058731389896
12286,1627.7222372904366
